  8.2422930E+00  9.4488772E+00  1.0126982E+01  1.0229605E+01  1.0299415E+01  2.7088254E+02  1.0213111E+01  1.0211111E+01  1.0069821E+01  9.4490805E+00  8.2423717E+00  7.2161200E-01
  8.7415960E+00  9.9420576E+00  1.0617558E+01  1.0720068E+01  1.0789119E+01  2.8547724E+02  1.0704410E+01  1.0702131E+01  1.0561378E+01  9.9422629E+00  8.7416761E+00  7.7037274E-01
  9.2588281E+00  1.0453156E+01  1.1126139E+01  1.1228475E+01  1.1296839E+01  3.0053924E+02  1.1213699E+01  1.1211089E+01  1.1070923E+01  1.0453363E+01  9.2589097E+00  8.2229272E-01
  9.7943563E+00  1.0982534E+01  1.1653089E+01  1.1755187E+01  1.1822938E+01  3.1607124E+02  1.1741344E+01  1.1738347E+01  1.1598820E+01  1.0982743E+01  9.7944393E+00  8.7755392E-01
  1.0348545E+01  1.1530549E+01  1.2198769E+01  1.2300561E+01  1.2367778E+01  3.3207567E+02  1.2287707E+01  1.2284261E+01  1.2145433E+01  1.1530760E+01  1.0348629E+01  9.3634766E-01
  1.0921753E+01  1.2097557E+01  1.2763540E+01  1.2864951E+01  1.2931719E+01  3.4855467E+02  1.2853147E+01  1.2849187E+01  1.2711120E+01  1.2097770E+01  1.0921839E+01  9.9887508E-01
  1.1514340E+01  1.2683907E+01  1.3347757E+01  1.3448707E+01  1.3515115E+01  3.6551009E+02  1.3438021E+01  1.3433474E+01  1.3296238E+01  1.2684121E+01  1.1514426E+01  1.0653475E+00
  1.2126656E+01  1.3289945E+01  1.3951770E+01  1.4052174E+01  1.4118318E+01  3.8294350E+02  1.4042679E+01  1.4037468E+01  1.3901137E+01  1.3290161E+01  1.2126744E+01  1.1359871E+00
  1.2759051E+01  1.3916013E+01  1.4575928E+01  1.4675693E+01  1.4741674E+01  4.0085619E+02  1.4667469E+01  1.4661509E+01  1.4526166E+01  1.3916231E+01  1.2759141E+01  1.2110269E+00
  1.3411870E+01  1.4562448E+01  1.5220572E+01  1.5319600E+01  1.5385527E+01  4.1924912E+02  1.5312735E+01  1.5305934E+01  1.5171666E+01  1.4562667E+01  1.3411960E+01  1.2907121E+00
  1.4085450E+01  1.5229579E+01  1.5886040E+01  1.5984225E+01  1.6050212E+01  4.3812301E+02  1.5978813E+01  1.5971073E+01  1.5837977E+01  1.5229800E+01  1.4085541E+01  1.3752996E+00
  1.4780125E+01  1.5917734E+01  1.6572665E+01  1.6669894E+01  1.6736064E+01  4.5747825E+02  1.6666036E+01  1.6657251E+01  1.6525431E+01  1.5917956E+01  1.4780217E+01  1.4650596E+00
  1.5496224E+01  1.6627230E+01  1.7280773E+01  1.7376924E+01  1.7443407E+01  4.7731494E+02  1.7374732E+01  1.7364787E+01  1.7234354E+01  1.6627454E+01  1.5496317E+01  1.5602752E+00
  1.6234069E+01  1.7358380E+01  1.8010686E+01  1.8105628E+01  1.8172564E+01  4.9763291E+02  1.8105222E+01  1.8093993E+01  1.7965068E+01  1.7358606E+01  1.6234163E+01  1.6612437E+00
  1.6993975E+01  1.8111492E+01  1.8762718E+01  1.8856312E+01  1.8923848E+01  5.1843167E+02  1.8857820E+01  1.8845175E+01  1.8717889E+01  1.8111718E+01  1.6994070E+01  1.7682769E+00
  1.7776253E+01  1.8886863E+01  1.9537177E+01  1.9629274E+01  1.9697568E+01  5.3971046E+02  1.9632835E+01  1.9618632E+01  1.9493123E+01  1.8887091E+01  1.7776349E+01  1.8817017E+00
  1.8581204E+01  1.9684785E+01  2.0334364E+01  2.0424805E+01  2.0494025E+01  5.6146819E+02  2.0430569E+01  2.0414654E+01  2.0291074E+01  1.9685014E+01  1.8581300E+01  2.0018612E+00
  1.9409124E+01  2.0505542E+01  2.1154575E+01  2.1243189E+01  2.1313514E+01  5.8370352E+02  2.1251316E+01  2.1233526E+01  2.1112035E+01  2.0505772E+01  1.9409221E+01  2.1291149E+00
  2.0260300E+01  2.1349409E+01  2.1998095E+01  2.2084700E+01  2.2156320E+01  6.0641479E+02  2.2095363E+01  2.2075522E+01  2.1956294E+01  2.1349641E+01  2.0260398E+01  2.2638395E+00
  2.1135014E+01  2.2216654E+01  2.2865205E+01  2.2949606E+01  2.3022722E+01  6.2960007E+02  2.2962990E+01  2.2940909E+01  2.2824130E+01  2.2216887E+01  2.1135113E+01  2.4064302E+00
  2.2033536E+01  2.3107536E+01  2.3756174E+01  2.3838163E+01  2.3912993E+01  6.5325712E+02  2.3854467E+01  2.3829946E+01  2.3715814E+01  2.3107770E+01  2.2033636E+01  2.5573008E+00
  2.2956131E+01  2.4022303E+01  2.4671266E+01  2.4750623E+01  2.4827393E+01  6.7738342E+02  2.4770058E+01  2.4742881E+01  2.4631609E+01  2.4022538E+01  2.2956231E+01  2.7168850E+00
  2.3903053E+01  2.4961195E+01  2.5610734E+01  2.5687223E+01  2.5766178E+01  7.0197618E+02  2.5710017E+01  2.5679954E+01  2.5571769E+01  2.4961431E+01  2.3903154E+01  2.8856373E+00
  9.4862704E-01  2.1845106E+00  2.8608807E+00  2.9702900E+00  3.0337737E+00  5.4764273E+01  2.9519766E+00  2.9512121E+00  2.8077074E+00  2.1846562E+00  9.4865061E-01  1.6433647E-01
  1.1308287E+00  2.3603469E+00  3.0334613E+00  3.1432135E+00  3.2053848E+00  5.9792557E+01  3.1252817E+00  3.1247190E+00  2.9813261E+00  2.3604973E+00  1.1308564E+00  1.7417225E-01
  1.3215823E+00  2.5448013E+00  3.2147154E+00  3.3247966E+00  3.3856857E+00  6.5119127E+01  3.3072425E+00  3.3068769E+00  3.1635956E+00  2.5449563E+00  1.3216139E+00  1.8476224E-01
  1.5211859E+00  2.7381690E+00  3.4049371E+00  3.5153329E+00  3.5749697E+00  7.0749937E+01  3.4981534E+00  3.4979799E+00  3.3548105E+00  2.7383285E+00  1.5212213E+00  1.9615512E-01
  1.7299391E+00  2.9407465E+00  3.6044218E+00  3.7151176E+00  3.7735320E+00  7.6690755E+01  3.6983107E+00  3.6983233E+00  3.5552672E+00  2.9409102E+00  1.7299781E+00  2.0840237E-01
  1.9481427E+00  3.1528316E+00  3.8134666E+00  3.9244470E+00  3.9816692E+00  8.2947158E+01  3.9080117E+00  3.9082038E+00  3.7652633E+00  3.1529993E+00  1.9481851E+00  2.2155844E-01
  2.1760985E+00  3.3747232E+00  4.0323697E+00  4.1436187E+00  4.1996789E+00  8.9524525E+01  4.1275554E+00  4.1279193E+00  3.9850976E+00  3.3748948E+00  2.1761442E+00  2.3568089E-01
  2.4141092E+00  3.6067211E+00  4.2614304E+00  4.3729313E+00  4.4278602E+00  9.6428039E+01  4.3572415E+00  4.3577685E+00  4.2150700E+00  3.6068964E+00  2.4141580E+00  2.5083053E-01
  2.6624781E+00  3.8491257E+00  4.5009488E+00  4.6126840E+00  4.6665127E+00  1.0366268E+02  4.5973705E+00  4.5980511E+00  4.4554812E+00  3.8493046E+00  2.6625299E+00  2.6707158E-01
  2.9215093E+00  4.1022379E+00  4.7512257E+00  4.8631765E+00  4.9159369E+00  1.1123322E+02  4.8482438E+00  4.8490669E+00  4.7066326E+00  4.1024202E+00  2.9215639E+00  2.8447186E-01
  3.1915068E+00  4.3663589E+00  5.0125624E+00  5.1247091E+00  5.1764337E+00  1.1914424E+02  5.1101630E+00  5.1111164E+00  4.9688259E+00  4.3665446E+00  3.1915641E+00  3.0310291E-01
  3.4727748E+00  4.6417900E+00  5.2852603E+00  5.3975818E+00  5.4483040E+00  1.2740007E+02  5.3834299E+00  5.3845000E+00  5.2423630E+00  4.6419788E+00  3.4728348E+00  3.2304023E-01
  3.7656174E+00  4.9288321E+00  5.5696207E+00  5.6820946E+00  5.7318490E+00  1.3600487E+02  5.6683462E+00  5.6695178E+00  5.5275457E+00  4.9290240E+00  3.7656799E+00  3.4436344E-01
  4.0703384E+00  5.2277857E+00  5.8659449E+00  5.9785473E+00  6.0273696E+00  1.4496256E+02  5.9652136E+00  5.9664697E+00  5.8246757E+00  5.2279806E+00  4.0704033E+00  3.6715647E-01
  4.3872408E+00  5.5389509E+00  6.1745334E+00  6.2872386E+00  6.3351660E+00  1.5427684E+02  6.2743330E+00  6.2756549E+00  6.1340541E+00  5.5391486E+00  4.3873079E+00  3.9150777E-01
  4.7166268E+00  5.8626265E+00  6.4956862E+00  6.6084669E+00  6.6555379E+00  1.6395119E+02  6.5960047E+00  6.5973717E+00  6.4559811E+00  5.8628269E+00  4.7166962E+00  4.1751053E-01
  5.0587978E+00  6.1991103E+00  6.8297023E+00  6.9425289E+00  6.9887841E+00  1.7398886E+02  6.9305280E+00  6.9319172E+00  6.7907562E+00  6.1993133E+00  5.0588692E+00  4.4526288E-01
  5.4140535E+00  6.5486986E+00  7.1768793E+00  7.2897203E+00  7.3352019E+00  1.8439288E+02  7.2782010E+00  7.2795871E+00  7.1386774E+00  6.5489042E+00  5.4141270E+00  4.7486815E-01
